Koordinatensystem : Lambert konform konisch
Rechtswert        : 3965500 Meter
Hochwert          : 2726500 Meter
Hoehenlage        : 184 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3965500 2726500  1  1  1  -2.6 1010 119  2.1 7  2.7  86    0    0 223 -233  2
3965500 2726500  1  1  2  -3.4 1010 145  2.6 7  2.6  88    0    0 231 -229  2
3965500 2726500  1  1  3  -3.7 1010 162  3.1 8  2.5  89    0    0 238 -223  2
3965500 2726500  1  1  4  -3.0 1010 155  3.3 8  2.7  90    0    0 239 -219  2
3965500 2726500  1  1  5  -2.5 1010 152  3.3 8  2.8  91    0    0 240 -216  2
3965500 2726500  1  1  6  -2.0 1010 163  3.0 7  3.0  92    0    0 237 -214  2
3965500 2726500  1  1  7  -2.0 1011 167  2.5 6  3.1  93    0    0 230 -223  2
3965500 2726500  1  1  8  -1.2 1011 157  2.3 7  3.1  93    0    0 232 -237  2
3965500 2726500  1  1  9  -0.8 1011 170  1.3 7  3.3  93    0    2 237 -242  2
3965500 2726500  1  1 10  -0.5 1012 143  2.0 7  3.4  93    6   45 238 -243  2
3965500 2726500  1  1 11  -0.6 1012 150  2.7 7  3.4  92    0   57 238 -246  2
3965500 2726500  1  1 12   0.0 1013 156  2.5 7  3.4  92    0   61 242 -251  2
3965500 2726500  1  1 13   0.6 1014 176  2.4 8  3.5  89    0   57 249 -256  2
3965500 2726500  1  1 14   0.7 1014 151  3.1 8  3.5  88    0   44 256 -260  2
3965500 2726500  1  1 15   1.1 1013 225  3.0 8  3.5  87    0   42 256 -261  2
3965500 2726500  1  1 16   1.2 1013 159  3.1 7  3.6  87    0   22 252 -260  2
3965500 2726500  1  1 17  -0.2 1013 170  3.7 5  3.5  88    0    0 239 -259  2
3965500 2726500  1  1 18  -0.9 1012 167  2.7 4  3.3  91    0    0 227 -259  2
3965500 2726500  1  1 19  -0.5 1012 173  2.9 4  3.2  89    0    0 224 -259  2
3965500 2726500  1  1 20  -0.4 1012 174  2.6 5  3.0  82    0    0 227 -258  2
3965500 2726500  1  1 21  -1.1 1012 176  2.2 8  2.9  80    0    0 236 -256  2
3965500 2726500  1  1 22  -1.4 1012 178  3.0 5  2.8  80    0    0 235 -255  2
3965500 2726500  1  1 23  -1.8 1011 167  3.1 5  2.7  81    0    0 228 -254  2
3965500 2726500  1  1 24  -2.4 1011 178  3.1 6  2.7  84    0    0 231 -253  2
3965500 2726500  1  2  1  -2.9 1010 177  3.2 7  2.7  87    0    0 234 -252  2
3965500 2726500  1  2  2  -2.9 1010 166  3.4 5  2.7  88    0    0 232 -252  2
3965500 2726500  1  2  3  -3.7 1010 175  2.4 5  2.6  88    0    0 229 -252  2
3965500 2726500  1  2  4  -3.2 1011 161  2.4 5  2.7  90    0    0 230 -251  2
3965500 2726500  1  2  5  -1.9 1010 167  2.7 8  2.8  89    0    0 242 -250  2
3965500 2726500  1  2  6  -0.2 1010 195  2.8 8  3.0  86    0    0 259 -250  2
3965500 2726500  1  2  7   0.9 1010 250  3.2 8  3.3  85    0    0 270 -251  2
3965500 2726500  1  2  8   1.5 1010 267  4.5 7  3.5  84    0    0 275 -251  2
3965500 2726500  1  2  9   0.8 1010 282  3.9 7  3.6  86    0    1 274 -250  2
3965500 2726500  1  2 10   1.0 1010 190  2.4 7  3.7  91    0   26 276 -249  2
3965500 2726500  1  2 11   1.3 1010 122  2.6 8  3.7  90    0   31 284 -250  2
3965500 2726500  1  2 12   0.9 1011 150  2.9 8  3.7  91    0   36 288 -253  2
3965500 2726500  1  2 13   0.9 1011 149  2.8 8  3.8  94    0   36 288 -256  2
3965500 2726500  1  2 14   0.9 1010   7  2.1 8  3.9  97    0   35 288 -259  2
3965500 2726500  1  2 15   0.4 1011 106  1.9 8  3.9  97    0   27 289 -260  2
3965500 2726500  1  2 16   0.5 1011 144  1.8 8  3.8  96    0   12 287 -260  2
3965500 2726500  1  2 17   0.6 1011 224  1.4 8  3.8  96    0    0 287 -260  2
3965500 2726500  1  2 18   0.9 1012  12  2.1 8  3.8  95    0    0 288 -262  2
3965500 2726500  1  2 19   0.9 1012  19  2.2 8  3.9  95    0    0 287 -268  2
3965500 2726500  1  2 20   0.2 1012  47  1.3 8  3.8  95    0    0 284 -273  2
3965500 2726500  1  2 21   0.1 1013 352  2.1 7  3.6  95    0    0 275 -277  2
3965500 2726500  1  2 22  -0.9 1013  70  0.9 5  3.5  94    0    0 258 -280  2
3965500 2726500  1  2 23  -0.9 1012  97  1.0 5  3.3  94    0    0 246 -282  2
3965500 2726500  1  2 24  -1.4 1013 332  1.8 2  3.3  94    0    0 232 -284  2
3965500 2726500  1  3  1  -2.8 1013  79  1.2 1  2.9  90    0    0 213 -283  2
3965500 2726500  1  3  2  -3.9 1014  86  2.1 2  2.6  87    0    0 207 -273  2
3965500 2726500  1  3  3  -4.7 1014  93  2.0 3  2.4  87    0    0 208 -258  2
3965500 2726500  1  3  4  -5.3 1015  74  1.9 3  2.3  86    0    0 205 -246  2
3965500 2726500  1  3  5  -5.7 1015  63  1.5 3  2.1  84    0    0 201 -237  2
3965500 2726500  1  3  6  -5.4 1015 105  2.2 2  2.1  82    0    0 198 -238  2
3965500 2726500  1  3  7  -6.5 1015  47  1.1 2  2.0  84    0    0 195 -250  2
3965500 2726500  1  3  8  -5.8 1016  32  1.9 5  2.0  84    0    0 197 -254  2
3965500 2726500  1  3  9  -5.9 1016 161  1.7 5  2.0  82    0    5 200 -243  2
3965500 2726500  1  3 10  -4.8 1016 196  1.5 3  2.0  78   60   29 198 -238  2
3965500 2726500  1  3 11  -3.7 1016 210  1.7 0  2.0  72  161   33 194 -245  2
3965500 2726500  1  3 12  -3.6 1016 203  2.7 0  2.0  68  174   49 191 -251  2
3965500 2726500  1  3 13  -3.4 1015 193  2.8 0  1.9  64  160   64 189 -253  2
3965500 2726500  1  3 14  -2.6 1015 207  2.2 0  1.8  58  147   60 189 -254  2
3965500 2726500  1  3 15  -2.8 1015 170  1.3 1  1.7  54   91   55 190 -252  2
3965500 2726500  1  3 16  -3.7 1015 110  1.6 2  1.6  54   24   37 192 -247  2
3965500 2726500  1  3 17  -5.3 1015  33  1.3 2  1.6  58    0    3 192 -240  2
3965500 2726500  1  3 18  -5.7 1016  44  1.9 1  1.6  62    0    0 189 -233  2
3965500 2726500  1  3 19  -5.8 1016  34  1.9 2  1.6  64    0    0 190 -227  2
3965500 2726500  1  3 20  -6.6 1016 248  0.9 1  1.6  66    0    0 189 -224  2
3965500 2726500  1  3 21  -6.5 1016 123  2.0 1  1.6  68    0    0 187 -221  2
3965500 2726500  1  3 22  -7.4 1016 227  1.5 1  1.6  70    0    0 186 -220  2
3965500 2726500  1  3 23  -8.1 1016 237  1.4 1  1.6  74    0    0 185 -218  2
3965500 2726500  1  3 24  -7.6 1016  88  1.5 2  1.6  74    0    0 187 -217  2
3965500 2726500  1  4  1  -7.9 1016 112  1.5 1  1.5  72    0    0 188 -217  2
3965500 2726500  1  4  2  -9.2 1016  10  1.3 1  1.5  74    0    0 184 -216  2
3965500 2726500  1  4  3  -9.5 1015 341  1.6 1  1.5  78    0    0 182 -230  2
3965500 2726500  1  4  4  -9.6 1015 345  1.2 0  1.5  79    0    0 180 -247  2
3965500 2726500  1  4  5 -10.7 1015 190  0.9 1  1.4  80    0    0 179 -252  2
3965500 2726500  1  4  6 -10.7 1014 348  1.9 0  1.4  81    0    0 177 -253  2
3965500 2726500  1  4  7 -11.2 1014 209  1.2 0  1.3  81    0    0 175 -253  2
3965500 2726500  1  4  8 -11.4 1014 145  1.0 1  1.3  81    0    0 177 -253  2
3965500 2726500  1  4  9 -11.9 1014  24  0.7 1  1.2  80    1    7 179 -253  2
3965500 2726500  1  4 10  -9.8 1015 134  1.3 0  1.3  78   65   22 177 -253  2
3965500 2726500  1  4 11  -7.4 1016 166  2.1 0  1.4  69  152   31 178 -255  2
3965500 2726500  1  4 12  -6.7 1016 147  2.1 0  1.3  60  175   37 180 -257  2
3965500 2726500  1  4 13  -6.0 1015 146  2.0 0  1.3  56  185   41 180 -261  2
3965500 2726500  1  4 14  -4.5 1015 163  2.1 0  1.3  49  176   36 181 -263  2
3965500 2726500  1  4 15  -4.5 1015 155  2.3 0  1.2  45  113   39 184 -264  2
3965500 2726500  1  4 16  -5.2 1015 153  1.9 1  1.2  47   33   32 187 -264  2
3965500 2726500  1  4 17  -7.0 1015 157  1.8 2  1.3  53    0    4 194 -263  2
3965500 2726500  1  4 18  -7.7 1015 148  2.0 1  1.3  59    0    0 192 -261  2
3965500 2726500  1  4 19  -7.0 1015 142  1.5 1  1.3  59    0    0 189 -260  2
3965500 2726500  1  4 20  -8.2 1015 193  1.3 0  1.3  61    0    0 186 -259  2
3965500 2726500  1  4 21  -8.3 1016 158  1.3 1  1.3  64    0    0 184 -257  2
3965500 2726500  1  4 22  -8.7 1016 133  1.0 1  1.3  64    0    0 185 -257  2
