Koordinatensystem : Lambert konform konisch
Rechtswert        : 4049500 Meter
Hochwert          : 2342500 Meter
Hoehenlage        : 725 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4049500 2342500  1  1  1   4.5  932 243  5.4 7  5.3  95    0    0 307 -320  1
4049500 2342500  1  1  2   4.6  932 244  5.4 8  5.4  95    0    0 316 -320  1
4049500 2342500  1  1  3   4.8  933 244  5.4 8  5.5  96    0    0 325 -320  1
4049500 2342500  1  1  4   4.9  933 245  5.4 8  5.6  96    0    0 326 -321  1
4049500 2342500  1  1  5   5.0  933 246  5.2 8  5.7  97    0    0 327 -321  1
4049500 2342500  1  1  6   4.6  933 244  5.0 8  5.8  97    0    0 328 -321  1
4049500 2342500  1  1  7   5.3  933 257  5.0 7  5.7  97    0    0 321 -320  1
4049500 2342500  1  1  8   5.5  933 249  5.9 7  5.8  95    0    0 313 -320  1
4049500 2342500  1  1  9   5.7  934 245  4.4 7  5.9  96    0   14 311 -320  1
4049500 2342500  1  1 10   6.5  934 259  4.5 7  5.9  93   21   81 311 -324  1
4049500 2342500  1  1 11   6.5  935 247  4.9 5  6.0  92   23  124 291 -327  1
4049500 2342500  1  1 12   7.9  935 250  5.9 6  6.3  91    3  118 282 -329  1
4049500 2342500  1  1 13   7.9  935 252  4.6 7  6.4  89    8  138 306 -329  1
4049500 2342500  1  1 14   8.1  934 245  6.3 7  6.3  88    8  127 318 -330  1
4049500 2342500  1  1 15   8.3  934 252  5.5 6  6.2  85   10  102 309 -336  1
4049500 2342500  1  1 16   7.2  934 250  5.0 6  6.0  85    9   55 300 -340  1
4049500 2342500  1  1 17   6.5  934 233  4.3 5  5.8  86    0    5 288 -338  1
4049500 2342500  1  1 18   3.8  933 243  3.4 4  5.4  91    0    0 265 -334  1
4049500 2342500  1  1 19   4.7  933 217  3.6 4  5.3  94    0    0 252 -332  1
4049500 2342500  1  1 20   3.3  934 207  3.2 5  5.2  96    0    0 258 -333  1
4049500 2342500  1  1 21   3.2  934 219  3.4 5  5.1  97    0    0 261 -332  1
4049500 2342500  1  1 22   4.0  933 202  2.8 4  5.0  93    0    0 249 -329  1
4049500 2342500  1  1 23   4.5  933 210  3.5 4  4.9  88    0    0 242 -327  1
4049500 2342500  1  1 24   4.1  933 183  3.0 5  4.8  86    0    0 252 -326  1
4049500 2342500  1  2  1   6.2  932 207  3.2 5  4.9  83    0    0 261 -325  1
4049500 2342500  1  2  2   6.0  932 224  2.8 6  5.1  80    0    0 273 -325  1
4049500 2342500  1  2  3   6.9  932 192  2.7 7  5.0  77    0    0 290 -327  1
4049500 2342500  1  2  4   5.7  932 185  3.6 8  5.0  77    0    0 305 -327  1
4049500 2342500  1  2  5   4.7  930 191  2.4 7  4.9  83    0    0 303 -327  1
4049500 2342500  1  2  6   5.5  930 194  2.7 7  4.9  82    0    0 295 -327  1
4049500 2342500  1  2  7   6.2  929 188  2.3 7  4.9  78    0    0 297 -328  1
