scenario;category;metric;device;year;value;unit
ghd6;optimization;tac_distr;;;566878;EUR/a
ghd6;optimization;co2_distr;;;6353;t/a
ghd6;optimization;tac_per_distr_year;;0;637767;EUR/a
ghd6;optimization;co2_sum_distr_year;;0;4253;t/a
ghd6;optimization;LCOE_year;;0;99.3870580592;EUR/MWh
ghd6;optimization;tac_per_distr_year;;5;565227;EUR/a
ghd6;optimization;co2_sum_distr_year;;5;1242;t/a
ghd6;optimization;LCOE_year;;5;93.2434871098;EUR/MWh
ghd6;optimization;tac_per_distr_year;;10;528850;EUR/a
ghd6;optimization;co2_sum_distr_year;;10;560;t/a
ghd6;optimization;LCOE_year;;10;92.1474630354;EUR/MWh
ghd6;optimization;tac_per_distr_year;;15;486598;EUR/a
ghd6;optimization;co2_sum_distr_year;;15;297;t/a
ghd6;optimization;LCOE_year;;15;89.2455860517;EUR/MWh
ghd6;optimization;tac_per_distr_year;;20;474812;EUR/a
ghd6;optimization;co2_sum_distr_year;;20;0;t/a
ghd6;optimization;LCOE_year;;20;91.7911391088;EUR/MWh
ghd6;cost;co2_tax_total;;;0;EUR/a
ghd6;cost;total_inv_cost;;;3725189;EUR/a
ghd6;cost;total_inv_cost_unsubsidized;;;4149018;EUR/a
ghd6;cost;total_ann_inv_cost;;;266073;EUR/a
ghd6;cost;total_ann_inv_cost_unsubsidized;;;297562;EUR/a
ghd6;cost;total_om_cost;;;79988;EUR/a
ghd6;cost;supply_costs_el;;;261875;EUR/a
ghd6;cost;cap_costs_el;;;0;EUR/a
ghd6;cost;total_el_costs;;;261875;EUR/a
ghd6;cost;rev_feed_in_el;;;82793;EUR/a
ghd6;cost;supply_costs_gas;;;0;EUR/a
ghd6;cost;cap_costs_gas;;;0;EUR/a
ghd6;cost;total_gas_costs;;;0;EUR/a
ghd6;cost;rev_feed_in_gas;;;0;EUR/a
ghd6;cost;supply_costs_biom;;;0;EUR/a
ghd6;cost;supply_costs_waste;;;0;EUR/a
ghd6;cost;supply_costs_hydrogen;;;0;EUR/a
ghd6;co2;co2_onsite_emissions;;;0;t/a
ghd6;co2;co2_credit_feedin;;;0;t/a
ghd6;co2;total_co2_el;;;0.0;t/a
ghd6;co2;total_co2_el_feed_in;;;0.0;t/a
ghd6;co2;total_co2_gas;;;0;t/a
ghd6;co2;total_co2_gas_feed_in;;;0;t/a
ghd6;co2;total_co2_biom;;;0;t/a
ghd6;co2;total_co2_waste;;;0;t/a
ghd6;co2;total_co2_hydrogen;;;0;t/a
ghd6;grid;from_el_grid_total;;;50135;MWh
ghd6;grid;to_el_grid_total;;;21537;MWh
ghd6;grid;from_el_main_grid_total;;;49586;MWh
ghd6;grid;to_el_main_grid_total;;;20028;MWh
ghd6;grid;from_network_total;;;549;MWh
ghd6;grid;to_network_total;;;1509;MWh
ghd6;grid;from_gas_grid_total;;;0;MWh
ghd6;grid;to_gas_grid_total;;;0;MWh
ghd6;grid;biom_import_total;;;0;MWh
ghd6;grid;waste_import_total;;;0;MWh
ghd6;grid;hydrogen_import_total;;;0;MWh
ghd6;grid;max_el_from_grid;;;1146;kW
ghd6;grid;max_el_to_grid;;;1333;kW
ghd6;grid;max_el_from_main_grid;;;1146;kW
ghd6;grid;max_el_to_main_grid;;;1333;kW
ghd6;grid;max_el_from_network;;;187;kW
ghd6;grid;max_el_to_network;;;219;kW
ghd6;grid;max_gas_from_grid;;;0;kW
ghd6;grid;max_gas_to_grid;;;0;kW
ghd6;grid;max_biom;;;0;
ghd6;grid;max_waste;;;0;
ghd6;grid;max_hydrogen;;;0;
ghd6;area;PV;PV;;10000;qm
ghd6;area;STC;STC;;0;qm
ghd6;storage_volume;vol_liter;TES;;206789.5;l
ghd6;storage_volume;vol_liter;CTES;;0;l
ghd6;device;capacity;PV;;1990.0;kW
ghd6;device_cost;inv;PV;;1990000.0;EUR
ghd6;device_cost;inv_unsubsidized;PV;;1990000.0;EUR
ghd6;device_cost;ann_inv;PV;;146298.29;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;PV;;146298.29;EUR/a
ghd6;device_cost;om_cost;PV;;39800.0;EUR/a
ghd6;device;capacity;HP;;1132.5;kW
ghd6;device_cost;inv;HP;;567502.77;EUR
ghd6;device_cost;inv_unsubsidized;HP;;945837.94;EUR
ghd6;device_cost;ann_inv;HP;;41720.95;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;HP;;69534.91;EUR/a
ghd6;device_cost;om_cost;HP;;31212.65;EUR/a
ghd6;device;capacity;EB;;258.8;kW
ghd6;device_cost;inv;EB;;45005.09;EUR
ghd6;device_cost;inv_unsubsidized;EB;;45005.09;EUR
ghd6;device_cost;ann_inv;EB;;3308.63;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;EB;;3308.63;EUR/a
ghd6;device_cost;om_cost;EB;;450.05;EUR/a
ghd6;device;capacity;BBOI;;978.1;kW
ghd6;device_cost;inv;BBOI;;62840.37;EUR
ghd6;device_cost;inv_unsubsidized;BBOI;;62840.37;EUR
ghd6;device_cost;ann_inv;BBOI;;5077.23;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;BBOI;;5077.23;EUR/a
ghd6;device_cost;om_cost;BBOI;;1256.81;EUR/a
ghd6;device;capacity;TES;;7203.2;kWh
ghd6;device_cost;inv;TES;;68240.54;EUR
ghd6;device_cost;inv_unsubsidized;TES;;113734.23;EUR
ghd6;device_cost;ann_inv;TES;;5513.54;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;TES;;9189.24;EUR/a
ghd6;device_cost;om_cost;TES;;1478.54;EUR/a
ghd6;peak;peak_heat_uncl;;;{0: 2268.463166529452, 5: 2073.183091566688, 10: 1895.2048543147414, 15: 1740.6417707647686, 20: 1585.809547517072};kW
ghd6;peak;peak_power_uncl;;;546.2405576932968;kW
ghd6;peak;peak_heat_cl;;;2086.39298783999;kW
ghd6;peak;peak_power_cl;;;530.9798842309084;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;0;3978498.904;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;0;1132;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;0;162485.125;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;0;258;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;0;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;0;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;5;3734079.997;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;5;1132;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;5;51740.461;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;5;258;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;5;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;5;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;10;3463152.014;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;10;1132;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;10;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;10;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;15;3176329.613;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;15;1132;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;15;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;15;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;20;2896724.832;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;20;1132;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;20;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;20;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;20;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;20;;MWh
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;PV;0;2091047.404;kWh
ghd6;power_profile_devs_by_year;power_kW;PV;0;1577;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;WT;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;WT;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;WAT;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;WAT;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;HP;0;1258715.081;kWh
ghd6;power_profile_devs_by_year;power_kW;HP;0;424;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;EB;0;164126.389;kWh
ghd6;power_profile_devs_by_year;power_kW;EB;0;261;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;CC;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;CC;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;CHP;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;CHP;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;BCHP;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;BCHP;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;WCHP;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;WCHP;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;ELYZ;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;ELYZ;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;FC;0;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;FC;0;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;from_grid;0;2619262.979;kWh
ghd6;power_profile_devs_by_year;power_kW;from_grid;0;1146;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;to_grid;0;1011450.281;kWh
ghd6;power_profile_devs_by_year;power_kW;to_grid;0;1330;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;from_main_grid;0;2593635.319;kWh
ghd6;power_profile_devs_by_year;power_kW;from_main_grid;0;1146;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;to_main_grid;0;936777.207;kWh
ghd6;power_profile_devs_by_year;power_kW;to_main_grid;0;1330;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;from_network;0;25627.66;kWh
ghd6;power_profile_devs_by_year;power_kW;from_network;0;172;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;to_network;0;74673.075;kWh
ghd6;power_profile_devs_by_year;power_kW;to_network;0;204;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;PV;5;2091047.404;kWh
ghd6;power_profile_devs_by_year;power_kW;PV;5;1577;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;WT;5;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;WT;5;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;WAT;5;0.0;kWh
ghd6;power_profile_devs_by_year;power_kW;WAT;5;0;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;HP;5;1182483.304;kWh
ghd6;power_profile_devs_by_year;power_kW;HP;5;424;kW
ghd6;power_profile_devs_by_year;power_profile_energy_kwh;EB;5;52263.092;kWh
