Koordinatensystem : Lambert konform konisch
Rechtswert        : 3965500 Meter
Hochwert          : 2726500 Meter
Hoehenlage        : 184 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3965500 2726500  1  1  1   1.3  970 206  0.5 8  3.8  86    0    0 277 -308  0
3965500 2726500  1  1  2   2.4  970 229  0.5 8  4.0  85    0    0 282 -309  0
3965500 2726500  1  1  3   3.2  970 252  0.4 8  4.1  84    0    0 282 -310  0
3965500 2726500  1  1  4   3.2  971 264  0.5 8  4.1  82    0    0 282 -310  0
3965500 2726500  1  1  5   3.2  971 276  0.5 8  4.0  80    0    0 287 -310  0
3965500 2726500  1  1  6   3.0  972 275  0.2 8  3.8  78    0    0 287 -310  0
3965500 2726500  1  1  7   3.1  972 289  0.8 6  3.7  75    0    0 279 -311  0
3965500 2726500  1  1  8   3.1  973 249  0.1 6  3.6  72    0    0 269 -312  0
3965500 2726500  1  1  9   2.9  974 267  1.6 6  3.5  72    0    1 268 -311  0
3965500 2726500  1  1 10   2.4  975 282  1.7 7  3.6  76    9   35 271 -311  0
3965500 2726500  1  1 11   3.0  975 289  2.3 6  3.5  74    6   63 270 -311  0
3965500 2726500  1  1 12   2.8  976 278  2.3 7  3.3  68    8   84 270 -312  0
3965500 2726500  1  1 13   1.5  976 290  2.7 8  3.4  74    0   52 277 -312  0
3965500 2726500  1  1 14   2.1  977 262  3.5 7  3.5  78   11   84 275 -312  0
3965500 2726500  1  1 15   2.1  976 248  1.4 6  3.2  71   18   64 267 -311  0
3965500 2726500  1  1 16   2.1  977 274  2.2 6  3.0  66   11   30 262 -309  0
3965500 2726500  1  1 17   1.1  976 247  1.8 7  3.1  71    0    4 264 -309  0
3965500 2726500  1  1 18   0.2  976 272  2.9 8  3.3  81    0    0 270 -307  0
3965500 2726500  1  1 19   0.0  976 251  2.3 7  3.3  83    0    0 268 -304  0
3965500 2726500  1  1 20   0.1  976 253  1.3 5  3.0  77    0    0 257 -302  0
3965500 2726500  1  1 21   0.3  976 230  2.9 4  2.8  69    0    0 246 -301  0
3965500 2726500  1  1 22   0.8  976 240  3.5 7  2.8  67    0    0 256 -300  0
3965500 2726500  1  1 23   0.7  975 239  3.5 7  3.1  74    0    0 272 -300  0
3965500 2726500  1  1 24   0.9  975 237  4.0 8  3.4  81    0    0 278 -302  0
3965500 2726500  1  2  1   0.6  975 236  3.5 6  3.5  85    0    0 274 -302  0
3965500 2726500  1  2  2   0.9  975 267  3.4 8  3.8  90    0    0 277 -303  0
3965500 2726500  1  2  3   1.5  976 271  3.9 5  3.7  86    0    0 275 -305  0
3965500 2726500  1  2  4   1.7  977 272  5.1 6  3.5  79    0    0 267 -308  0
3965500 2726500  1  2  5   1.7  977 271  5.5 5  3.5  78    0    0 269 -310  0
3965500 2726500  1  2  6   1.6  977 280  5.3 5  3.4  78    0    0 264 -310  0
3965500 2726500  1  2  7   1.3  977 279  6.3 6  3.4  79    0    0 269 -310  0
3965500 2726500  1  2  8   1.4  977 278  5.7 7  3.6  82    0    0 278 -310  0
3965500 2726500  1  2  9   1.2  977 282  6.0 8  3.7  86    0    1 288 -310  0
3965500 2726500  1  2 10   1.2  978 279  6.1 7  3.9  90    4   32 289 -310  0
3965500 2726500  1  2 11   0.7  979 327  5.6 6  3.9  92    8   60 276 -311  0
3965500 2726500  1  2 12   0.8  981 327  4.3 4  3.6  87   53   76 258 -312  0
