Koordinatensystem : Lambert konform konisch
Rechtswert        : 3966500 Meter
Hochwert          : 2728500 Meter
Hoehenlage        : 162 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3966500 2728500  1  1  1  -1.8  975 352  2.7 8  3.2  92    0    0 287 -300  0
3966500 2728500  1  1  2  -2.1  975   7  3.1 8  3.1  92    0    0 286 -298  0
3966500 2728500  1  1  3  -2.2  975 353  3.3 8  3.1  92    0    0 286 -297  0
3966500 2728500  1  1  4  -2.3  975 352  3.2 7  3.1  92    0    0 277 -296  0
3966500 2728500  1  1  5  -2.4  975 351  3.1 7  3.1  92    0    0 270 -296  0
3966500 2728500  1  1  6  -2.6  975  12  2.9 7  3.0  92    0    0 271 -296  0
3966500 2728500  1  1  7  -2.7  975   6  3.0 8  3.0  92    0    0 278 -295  0
3966500 2728500  1  1  8  -2.5  975 354  3.4 8  2.9  90    0    0 286 -295  0
3966500 2728500  1  1  9  -2.5  976 357  2.9 8  2.9  88    0    4 286 -294  0
3966500 2728500  1  1 10  -2.4  976 359  3.1 8  2.8  86    0   33 286 -295  0
3966500 2728500  1  1 11  -2.1  976  12  2.6 7  2.8  86    0   48 279 -296  0
3966500 2728500  1  1 12  -2.0  977 346  2.8 7  2.9  84    0   69 271 -298  0
3966500 2728500  1  1 13  -2.0  977 360  2.7 8  2.8  84    0   61 280 -300  0
3966500 2728500  1  1 14  -2.0  977   7  3.2 8  2.9  84    0   62 288 -300  0
3966500 2728500  1  1 15  -2.3  978 346  2.7 6  2.9  86    5   73 273 -300  0
3966500 2728500  1  1 16  -2.3  979 346  2.5 8  2.9  89    4   36 273 -300  0
3966500 2728500  1  1 17  -2.5  979 341  2.3 8  2.9  89    0    0 288 -299  0
3966500 2728500  1  1 18  -2.4  980 341  2.3 8  2.9  90    0    0 287 -299  0
3966500 2728500  1  1 19  -2.4  981 352  2.1 7  2.9  89    0    0 281 -299  0
3966500 2728500  1  1 20  -2.6  981 334  2.6 8  2.9  89    0    0 279 -300  0
3966500 2728500  1  1 21  -2.5  982 341  2.5 8  2.9  88    0    0 285 -300  0
3966500 2728500  1  1 22  -2.4  983 332  2.4 7  2.8  87    0    0 275 -300  0
3966500 2728500  1  1 23  -2.4  984 314  2.1 8  2.8  87    0    0 273 -300  0
3966500 2728500  1  1 24  -2.2  985 322  2.3 8  2.9  88    0    0 281 -299  0
3966500 2728500  1  2  1  -2.4  986 320  1.7 7  2.9  89    0    0 272 -299  0
3966500 2728500  1  2  2  -2.5  986 306  2.4 7  2.9  90    0    0 264 -298  0
3966500 2728500  1  2  3  -2.5  987 305  2.1 7  2.9  89    0    0 263 -298  0
3966500 2728500  1  2  4  -2.6  988 308  1.6 7  2.9  89    0    0 262 -297  0
3966500 2728500  1  2  5  -2.6  989 310  1.2 7  2.8  88    0    0 262 -297  0
3966500 2728500  1  2  6  -2.8  990 305  1.9 7  2.8  87    0    0 260 -295  0
3966500 2728500  1  2  7  -3.0  991 322  1.7 8  2.7  86    0    0 265 -294  0
3966500 2728500  1  2  8  -3.3  992 327  2.0 8  2.6  86    0    0 269 -295  0
3966500 2728500  1  2  9  -3.5  993 304  1.7 8  2.5  84    0    3 268 -296  0
3966500 2728500  1  2 10  -3.7  993 292  1.3 8  2.4  81   24   41 265 -297  0
3966500 2728500  1  2 11  -3.7  994 281  0.9 8  2.3  78    5   66 263 -298  0
3966500 2728500  1  2 12  -4.0  995 292  1.0 8  2.2  77    0   73 263 -300  0
3966500 2728500  1  2 13  -3.5  996 338  0.6 8  2.2  77    0   69 264 -300  0
3966500 2728500  1  2 14  -3.6  996 162  0.1 6  2.2  76   40  102 253 -299  0
3966500 2728500  1  2 15  -3.6  996 163  0.8 3  2.3  77  104   59 226 -299  0
3966500 2728500  1  2 16  -4.1  997 183  0.9 4  2.3  80   18   34 217 -298  0
3966500 2728500  1  2 17  -3.9  997 160  1.4 6  2.3  82    0    0 231 -294  0
3966500 2728500  1  2 18  -3.6  998 139  1.9 7  2.4  83    0    0 242 -290  0
3966500 2728500  1  2 19  -3.3  998 122  2.6 8  2.6  86    0    0 250 -285  0
3966500 2728500  1  2 20  -2.8  998 114  3.3 6  2.7  89    0    0 247 -280  0
3966500 2728500  1  2 21  -2.6  998 138  3.4 6  2.8  90    0    0 240 -277  0
3966500 2728500  1  2 22  -2.3  998 165  3.7 7  2.9  89    0    0 243 -278  0
3966500 2728500  1  2 23  -1.9  998 167  3.0 7  2.9  88    0    0 247 -279  0
3966500 2728500  1  2 24  -1.7  999 161  4.0 6  3.0  88    0    0 243 -280  0
3966500 2728500  1  3  1  -2.0  999 185  2.9 7  2.9  88    0    0 241 -280  0
3966500 2728500  1  3  2  -1.8  999 201  3.6 7  2.9  88    0    0 243 -276  0
3966500 2728500  1  3  3  -2.0  998 183  2.5 6  3.0  90    0    0 238 -274  0
3966500 2728500  1  3  4  -1.9  998 170  1.6 7  3.0  91    0    0 238 -277  0
3966500 2728500  1  3  5  -1.5  998 132  2.4 8  3.0  89    0    0 247 -280  0
3966500 2728500  1  3  6  -1.6  997 144  2.2 8  3.0  88    0    0 251 -283  0
3966500 2728500  1  3  7  -1.8  997 168  2.2 8  3.0  90    0    0 252 -289  0
3966500 2728500  1  3  8  -2.0  997 168  1.8 7  3.1  92    0    0 250 -292  0
3966500 2728500  1  3  9  -2.0  997 167  1.1 7  3.1  95    0    3 247 -293  0
