Koordinatensystem : Lambert konform konisch
Rechtswert        : 4131500 Meter
Hochwert          : 3035500 Meter
Hoehenlage        : 2 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4131500 3035500  1  1  1   2.4 1011 251  6.0 8  4.0  88    0    0 312 -317  0
4131500 3035500  1  1  2   2.3 1011 241  6.2 8  4.1  90    0    0 312 -317  0
4131500 3035500  1  1  3   2.5 1010 251  7.2 8  4.2  93    0    0 311 -317  0
4131500 3035500  1  1  4   2.6 1009 241  6.5 8  4.3  95    0    0 310 -317  0
4131500 3035500  1  1  5   3.0 1008 251  8.8 8  4.4  94    0    0 309 -317  0
4131500 3035500  1  1  6   3.0 1007 260 10.3 7  4.4  93    0    0 304 -317  0
4131500 3035500  1  1  7   2.0 1006 270  9.7 5  4.2  91    0    0 290 -317  0
4131500 3035500  1  1  8   2.2 1006 270 10.1 3  4.0  89    0    0 272 -317  0
4131500 3035500  1  1  9   1.9 1006 279 10.3 3  3.9  88    0    3 261 -317  0
4131500 3035500  1  1 10   1.8 1006 280  8.3 3  3.9  88   18   32 260 -316  0
4131500 3035500  1  1 11   1.7 1007 280  8.2 2  3.8  89   69   47 252 -315  0
4131500 3035500  1  1 12   1.6 1007 280 10.8 2  3.8  89   80   66 245 -314  0
4131500 3035500  1  1 13   1.4 1007 280 10.1 2  3.8  89   63   79 242 -314  0
4131500 3035500  1  1 14   1.3 1007 289  8.9 1  3.8  89   52   72 234 -313  0
4131500 3035500  1  1 15   1.0 1008 289  7.6 2  3.7  90   18   55 232 -313  0
4131500 3035500  1  1 16   1.0 1009 288  6.1 1  3.7  91    0    9 231 -312  0
4131500 3035500  1  1 17   1.1 1009 278  7.3 0  3.8  92    0    0 219 -311  0
4131500 3035500  1  1 18   0.9 1010 278  4.9 0  3.8  92    0    0 214 -311  0
4131500 3035500  1  1 19   0.6 1010 278  4.9 0  3.7  93    0    0 212 -310  0
4131500 3035500  1  1 20   0.5 1011 278  5.2 1  3.7  94    0    0 217 -309  0
4131500 3035500  1  1 21   0.3 1011 277  5.2 0  3.7  95    0    0 216 -308  0
4131500 3035500  1  1 22   0.2 1012 277  5.2 0  3.7  95    0    0 209 -307  0
4131500 3035500  1  1 23   0.0 1012 278  4.2 0  3.6  94    0    0 208 -307  0
4131500 3035500  1  1 24   0.0 1012 288  4.8 0  3.6  95    0    0 208 -307  0
4131500 3035500  1  2  1  -0.6 1012 267  3.7 0  3.6  96    0    0 207 -307  0
4131500 3035500  1  2  2  -0.4 1012 267  4.3 0  3.6  98    0    0 207 -306  0
4131500 3035500  1  2  3  -0.3 1012 258  3.9 0  3.6  98    0    0 207 -306  0
4131500 3035500  1  2  4   0.0 1013 277  5.2 3  3.6  97    0    0 224 -306  0
4131500 3035500  1  2  5  -0.2 1013 277  4.6 6  3.7  98    0    0 254 -305  0
4131500 3035500  1  2  6  -0.1 1013 277  4.7 6  3.7  99    0    0 267 -305  0
4131500 3035500  1  2  7  -0.3 1013 302  4.2 5  3.7  99    0    0 260 -304  0
4131500 3035500  1  2  8  -0.5 1013 267  4.0 4  3.6  99    0    0 249 -304  0
4131500 3035500  1  2  9  -0.8 1014 276  3.5 1  3.5  98    0    4 227 -303  0
4131500 3035500  1  2 10  -0.6 1015 266  3.6 1  3.5  96   38   22 212 -302  0
4131500 3035500  1  2 11  -0.4 1015 276  4.3 2  3.5  95  100   30 216 -303  0
4131500 3035500  1  2 12  -0.3 1015 276  3.9 2  3.5  95  124   39 220 -304  0
4131500 3035500  1  2 13  -0.2 1015 266  4.0 2  3.5  95   96   62 220 -305  0
4131500 3035500  1  2 14  -0.2 1015 267  4.2 3  3.6  95   20   78 226 -305  0
4131500 3035500  1  2 15  -0.4 1016 267  3.2 3  3.5  96    0   41 232 -305  0
4131500 3035500  1  2 16  -0.6 1016 276  3.3 3  3.5  96    0    5 233 -303  0
4131500 3035500  1  2 17  -0.7 1016 276  1.6 3  3.5  96    0    0 233 -302  0
4131500 3035500  1  2 18  -0.8 1016 276  3.7 2  3.5  98    0    0 229 -301  0
4131500 3035500  1  2 19  -1.0 1016 285  1.3 4  3.5  98    0    0 234 -301  0
4131500 3035500  1  2 20  -1.0 1017 275  3.0 4  3.5  99    0    0 242 -300  0
4131500 3035500  1  2 21  -1.7 1017 265  2.8 3  3.4  99    0    0 236 -299  0
4131500 3035500  1  2 22  -1.0 1017 281  2.7 2  3.4  99    0    0 227 -299  0
4131500 3035500  1  2 23  -1.4 1017 302  2.2 2  3.4 100    0    0 223 -298  0
4131500 3035500  1  2 24  -2.3 1018 291  2.0 2  3.3 100    0    0 221 -297  0
4131500 3035500  1  3  1  -2.1 1018 261  2.4 0  3.2 100    0    0 210 -296  0
4131500 3035500  1  3  2  -2.0 1018 271  2.4 2  3.2  99    0    0 211 -295  0
4131500 3035500  1  3  3  -2.5 1018 226  1.5 1  3.2 100    0    0 214 -295  0
4131500 3035500  1  3  4  -2.5 1019 232  1.5 1  3.1  98    0    0 208 -294  0
4131500 3035500  1  3  5  -2.1 1019 239  2.2 5  3.1  98    0    0 224 -293  0
4131500 3035500  1  3  6  -2.3 1019 259  1.4 6  3.2  98    0    0 244 -292  0
4131500 3035500  1  3  7  -2.4 1019 261  3.5 5  3.1  98    0    0 243 -290  0
4131500 3035500  1  3  8  -2.8 1019 270  3.1 7  3.1  99    0    0 247 -289  0
4131500 3035500  1  3  9  -3.3 1019 260  3.1 7  3.0  99    0    3 254 -288  0
4131500 3035500  1  3 10  -3.8 1020 232  1.7 5  2.9  99   12   26 242 -287  0
4131500 3035500  1  3 11  -3.9 1020 237  1.1 5  2.8  98    8   52 228 -288  0
4131500 3035500  1  3 12  -4.4 1020 231  1.6 7  2.7  99    4   72 235 -289  0
4131500 3035500  1  3 13  -4.4 1020 200  1.3 7  2.7 100    4   78 244 -291  0
4131500 3035500  1  3 14  -4.8 1020 205  1.6 7  2.7  99    0   65 244 -295  0
4131500 3035500  1  3 15  -4.6 1020 233  1.6 6  2.6  98    0   43 240 -301  0
4131500 3035500  1  3 16  -4.4 1020 204  1.9 8  2.7  99    0   12 248 -305  0
4131500 3035500  1  3 17  -3.5 1020 205  2.0 8  2.8 100    0    0 261 -306  0
4131500 3035500  1  3 18  -2.9 1019 217  2.1 8  3.0  99    0    0 265 -307  0
4131500 3035500  1  3 19  -2.1 1019 214  2.5 8  3.1  99    0    0 270 -307  0
4131500 3035500  1  3 20  -1.5 1019 225  2.3 8  3.3  99    0    0 278 -308  0
4131500 3035500  1  3 21  -1.0 1018 234  2.1 8  3.4  99    0    0 284 -310  0
4131500 3035500  1  3 22  -0.5 1018 233  2.3 8  3.5  99    0    0 289 -312  0
4131500 3035500  1  3 23  -0.3 1018 232  2.2 8  3.6  98    0    0 293 -313  0
4131500 3035500  1  3 24  -0.2 1018 232  2.5 8  3.6  98    0    0 296 -314  0
4131500 3035500  1  4  1  -0.1 1018 242  2.1 8  3.7  98    0    0 297 -315  0
4131500 3035500  1  4  2   0.0 1018 233  2.2 8  3.7  98    0    0 299 -316  0
4131500 3035500  1  4  3   0.1 1017 231  2.4 8  3.7  97    0    0 301 -317  0
4131500 3035500  1  4  4   0.1 1017 241  1.9 7  3.7  96    0    0 299 -317  0
4131500 3035500  1  4  5   0.2 1017 231  2.4 7  3.7  97    0    0 296 -317  0
4131500 3035500  1  4  6   0.3 1017 242  1.6 7  3.8  98    0    0 297 -317  0
4131500 3035500  1  4  7   0.4 1016 222  1.9 8  3.8  97    0    0 300 -316  0
4131500 3035500  1  4  8   0.6 1016 232  2.0 8  3.8  96    0    0 301 -315  0
4131500 3035500  1  4  9   0.7 1016 232  1.5 8  3.7  94    0    8 300 -314  0
4131500 3035500  1  4 10   0.8 1016 223  1.6 8  3.7  93   11   52 298 -313  0
4131500 3035500  1  4 11   0.8 1016 212  1.8 8  3.7  92    0   45 296 -312  0
4131500 3035500  1  4 12   0.9 1016 202  2.3 8  3.6  91    0   44 295 -312  0
4131500 3035500  1  4 13   0.9 1016 212  3.0 8  3.6  90    0   41 293 -311  0
4131500 3035500  1  4 14   1.0 1016 193  3.2 8  3.6  89    0   31 291 -310  0
4131500 3035500  1  4 15   1.1 1015 204  3.1 7  3.6  89    0   17 288 -308  0
4131500 3035500  1  4 16   1.0 1015 205  2.7 8  3.6  89    0    2 287 -306  0
4131500 3035500  1  4 17   1.0 1015 185  2.7 8  3.6  89    0    0 288 -305  0
4131500 3035500  1  4 18   0.9 1015 196  2.9 8  3.6  88    0    0 287 -304  0
4131500 3035500  1  4 19   0.9 1015 196  3.6 8  3.5  88    0    0 284 -302  0
4131500 3035500  1  4 20   0.9 1015 194  3.3 8  3.5  86    0    0 282 -301  0
4131500 3035500  1  4 21   0.8 1015 193  3.5 8  3.4  85    0    0 280 -300  0
4131500 3035500  1  4 22   0.6 1015 202  3.2 8  3.3  84    0    0 278 -298  0
4131500 3035500  1  4 23   0.4 1015 192  2.6 8  3.3  84    0    0 276 -296  0
4131500 3035500  1  4 24   0.3 1015 184  2.8 8  3.2  83    0    0 275 -293  0
4131500 3035500  1  5  1   0.1 1015 198  3.0 8  3.1  82    0    0 273 -290  0
4131500 3035500  1  5  2  -0.4 1015 188  2.9 8  3.1  82    0    0 271 -288  0
4131500 3035500  1  5  3  -0.7 1014 184  2.8 8  3.0  83    0    0 269 -286  0
4131500 3035500  1  5  4  -1.0 1014 184  3.3 8  2.9  83    0    0 266 -284  0
4131500 3035500  1  5  5  -1.1 1014 184  3.1 8  2.9  82    0    0 264 -282  0
4131500 3035500  1  5  6  -1.7 1013 184  3.0 8  2.8  82    0    0 261 -280  0
4131500 3035500  1  5  7  -2.3 1013 183  2.9 6  2.7  83    0    0 251 -278  0
4131500 3035500  1  5  8  -2.7 1013 181  3.6 6  2.7  84    0    0 242 -277  0
4131500 3035500  1  5  9  -3.3 1014 182  3.0 8  2.6  85    0    5 244 -276  0
4131500 3035500  1  5 10  -3.5 1014 170  3.0 8  2.5  85   15   37 246 -275  0
4131500 3035500  1  5 11  -3.3 1014 168  2.4 4  2.5  84   65   63 232 -275  0
4131500 3035500  1  5 12  -2.8 1013 168  2.0 4  2.4  81   77   83 218 -276  0
4131500 3035500  1  5 13  -2.9 1013 167  2.2 5  2.4  79   14   96 220 -276  0
4131500 3035500  1  5 14  -2.8 1013 166  2.3 5  2.4  79   24   88 223 -277  0
4131500 3035500  1  5 15  -3.2 1012 164  2.3 7  2.4  78    2   50 227 -276  0
4131500 3035500  1  5 16  -3.5 1012 154  2.6 8  2.3  78    0   10 235 -275  0
4131500 3035500  1  5 17  -4.0 1011 154  2.8 8  2.3  79    0    0 236 -273  0
4131500 3035500  1  5 18  -4.3 1011 153  2.7 8  2.2  80    0    0 236 -272  0
4131500 3035500  1  5 19  -4.7 1010 149  2.7 7  2.2  81    0    0 233 -270  0
4131500 3035500  1  5 20  -4.8 1009 149  3.0 7  2.2  81    0    0 231 -269  0
4131500 3035500  1  5 21  -4.9 1009 152  2.6 6  2.1  81    0    0 232 -269  0
4131500 3035500  1  5 22  -5.1 1008 154  2.2 5  2.1  81    0    0 227 -269  0
4131500 3035500  1  5 23  -5.1 1007 153  2.6 5  2.1  81    0    0 226 -269  0
4131500 3035500  1  5 24  -5.1 1006 141  3.0 7  2.1  81    0    0 236 -269  0
4131500 3035500  1  6  1  -5.2 1005 141  2.4 8  2.1  81    0    0 251 -269  0
4131500 3035500  1  6  2  -4.7 1003 152  2.4 8  2.1  80    0    0 259 -269  0
4131500 3035500  1  6  3  -4.1 1002 153  2.1 8  2.2  80    0    0 266 -270  0
