scenario;category;metric;device;year;value;unit
ghd6;optimization;tac_distr;;;686439;EUR/a
ghd6;optimization;co2_distr;;;9306;t/a
ghd6;optimization;tac_per_distr_year;;0;783344;EUR/a
ghd6;optimization;co2_sum_distr_year;;0;6194;t/a
ghd6;optimization;LCOE_year;;0;99.3814063769883;EUR/MWh
ghd6;optimization;tac_per_distr_year;;5;685682;EUR/a
ghd6;optimization;co2_sum_distr_year;;5;1836;t/a
ghd6;optimization;LCOE_year;;5;93.7672157595882;EUR/MWh
ghd6;optimization;tac_per_distr_year;;10;635228;EUR/a
ghd6;optimization;co2_sum_distr_year;;10;833;t/a
ghd6;optimization;LCOE_year;;10;93.01358103812018;EUR/MWh
ghd6;optimization;tac_per_distr_year;;15;573010;EUR/a
ghd6;optimization;co2_sum_distr_year;;15;442;t/a
ghd6;optimization;LCOE_year;;15;89.12336457041495;EUR/MWh
ghd6;optimization;tac_per_distr_year;;20;562052;EUR/a
ghd6;optimization;co2_sum_distr_year;;20;0;t/a
ghd6;optimization;LCOE_year;;20;92.81738136042333;EUR/MWh
ghd6;cost;co2_tax_total;;;0;EUR/a
ghd6;cost;total_inv_cost;;;2076626;EUR/a
ghd6;cost;total_inv_cost_unsubsidized;;;2076626;EUR/a
ghd6;cost;total_ann_inv_cost;;;145054;EUR/a
ghd6;cost;total_ann_inv_cost_unsubsidized;;;145054;EUR/a
ghd6;cost;total_om_cost;;;37765;EUR/a
ghd6;cost;supply_costs_el;;;503619;EUR/a
ghd6;cost;cap_costs_el;;;0;EUR/a
ghd6;cost;total_el_costs;;;503619;EUR/a
ghd6;cost;rev_feed_in_el;;;0;EUR/a
ghd6;cost;supply_costs_gas;;;0;EUR/a
ghd6;cost;cap_costs_gas;;;0;EUR/a
ghd6;cost;total_gas_costs;;;0;EUR/a
ghd6;cost;rev_feed_in_gas;;;0;EUR/a
ghd6;cost;supply_costs_biom;;;0;EUR/a
ghd6;cost;supply_costs_waste;;;0;EUR/a
ghd6;cost;supply_costs_hydrogen;;;0;EUR/a
ghd6;co2;co2_onsite_emissions;;;0;t/a
ghd6;co2;co2_credit_feedin;;;0;t/a
ghd6;co2;total_co2_el;;;0.0;t/a
ghd6;co2;total_co2_el_feed_in;;;0.0;t/a
ghd6;co2;total_co2_gas;;;0;t/a
ghd6;co2;total_co2_gas_feed_in;;;0;t/a
ghd6;co2;total_co2_biom;;;0;t/a
ghd6;co2;total_co2_waste;;;0;t/a
ghd6;co2;total_co2_hydrogen;;;0;t/a
ghd6;grid;from_el_grid_total;;;73305;MWh
ghd6;grid;to_el_grid_total;;;0;MWh
ghd6;grid;from_el_main_grid_total;;;73305;MWh
ghd6;grid;to_el_main_grid_total;;;0;MWh
ghd6;grid;from_network_total;;;0;MWh
ghd6;grid;to_network_total;;;0;MWh
ghd6;grid;from_gas_grid_total;;;0;MWh
ghd6;grid;to_gas_grid_total;;;0;MWh
ghd6;grid;biom_import_total;;;0;MWh
ghd6;grid;waste_import_total;;;0;MWh
ghd6;grid;hydrogen_import_total;;;0;MWh
ghd6;grid;max_el_from_grid;;;1315;kW
ghd6;grid;max_el_to_grid;;;0;kW
ghd6;grid;max_el_from_main_grid;;;1315;kW
ghd6;grid;max_el_to_main_grid;;;0;kW
ghd6;grid;max_el_from_network;;;0;kW
ghd6;grid;max_el_to_network;;;0;kW
ghd6;grid;max_gas_from_grid;;;0;kW
ghd6;grid;max_gas_to_grid;;;0;kW
ghd6;grid;max_biom;;;0;
ghd6;grid;max_waste;;;0;
ghd6;grid;max_hydrogen;;;0;
ghd6;area;PV;PV;;0;qm
ghd6;area;STC;STC;;0;qm
ghd6;storage_volume;vol_liter;TES;;160527.1;l
ghd6;storage_volume;vol_liter;CTES;;0;l
ghd6;device;capacity;HP;;1050.8;kW
ghd6;device_cost;inv;HP;;871467.21;EUR
ghd6;device_cost;inv_unsubsidized;HP;;871467.21;EUR
ghd6;device_cost;ann_inv;HP;;64067.42;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;HP;;64067.42;EUR/a
ghd6;device_cost;om_cost;HP;;28758.42;EUR/a
ghd6;device;capacity;EB;;421.1;kW
ghd6;device_cost;inv;EB;;58005.62;EUR
ghd6;device_cost;inv_unsubsidized;EB;;58005.62;EUR
ghd6;device_cost;ann_inv;EB;;4264.38;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;EB;;4264.38;EUR/a
ghd6;device_cost;om_cost;EB;;580.06;EUR/a
ghd6;device;capacity;BBOI;;796.5;kW
ghd6;device_cost;inv;BBOI;;52883.82;EUR
ghd6;device_cost;inv_unsubsidized;BBOI;;52883.82;EUR
ghd6;device_cost;ann_inv;BBOI;;4272.79;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;BBOI;;4272.79;EUR/a
ghd6;device_cost;om_cost;BBOI;;1057.68;EUR/a
ghd6;device;capacity;TES;;5591.7;kWh
ghd6;device_cost;inv;TES;;88289.91;EUR
ghd6;device_cost;inv_unsubsidized;TES;;88289.91;EUR
ghd6;device_cost;ann_inv;TES;;7133.45;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;TES;;7133.45;EUR/a
ghd6;device_cost;om_cost;TES;;1147.77;EUR/a
ghd6;peak;peak_heat_uncl;;;{0: 2268.463166529452, 5: 2073.183091566688, 10: 1895.2048543147414, 15: 1740.6417707647686, 20: 1585.809547517072};kW
ghd6;peak;peak_power_uncl;;;546.2405576932968;kW
ghd6;peak;peak_heat_cl;;;2086.39298783999;kW
ghd6;peak;peak_power_cl;;;530.9798842309084;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;0;3811909.81;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;0;1050;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;0;293405.853;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;0;421;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;0;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;0;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;5;3599488.179;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;5;1050;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;5;146709.304;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;5;421;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;5;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;5;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;10;3374644.544;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;10;1050;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;10;53196.365;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;10;364;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;10;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;10;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;10;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;10;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;15;3147699.48;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;15;1050;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;15;2787.971;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;15;103;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;15;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;15;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;15;0;kW
