scenario;category;metric;device;year;value;unit
ghd6;optimization;tac_distr;;;595320;EUR/a
ghd6;optimization;co2_distr;;;6542;t/a
ghd6;optimization;tac_per_distr_year;;0;672857;EUR/a
ghd6;optimization;co2_sum_distr_year;;0;4404;t/a
ghd6;optimization;LCOE_year;;0;74.99512614771793;EUR/MWh
ghd6;optimization;tac_per_distr_year;;5;593924;EUR/a
ghd6;optimization;co2_sum_distr_year;;5;1272;t/a
ghd6;optimization;LCOE_year;;5;70.67592010812763;EUR/MWh
ghd6;optimization;tac_per_distr_year;;10;552282;EUR/a
ghd6;optimization;co2_sum_distr_year;;10;566;t/a
ghd6;optimization;LCOE_year;;10;69.77148687532956;EUR/MWh
ghd6;optimization;tac_per_distr_year;;15;508358;EUR/a
ghd6;optimization;co2_sum_distr_year;;15;298;t/a
ghd6;optimization;LCOE_year;;15;67.62220449048019;EUR/MWh
ghd6;optimization;tac_per_distr_year;;20;496527;EUR/a
ghd6;optimization;co2_sum_distr_year;;20;0;t/a
ghd6;optimization;LCOE_year;;20;69.5749529759006;EUR/MWh
ghd6;cost;co2_tax_total;;;0;EUR/a
ghd6;cost;total_inv_cost;;;3912942;EUR/a
ghd6;cost;total_inv_cost_unsubsidized;;;4426163;EUR/a
ghd6;cost;total_ann_inv_cost;;;280377;EUR/a
ghd6;cost;total_ann_inv_cost_unsubsidized;;;318611;EUR/a
ghd6;cost;total_om_cost;;;87045;EUR/a
ghd6;cost;supply_costs_el;;;268956;EUR/a
ghd6;cost;cap_costs_el;;;0;EUR/a
ghd6;cost;total_el_costs;;;268956;EUR/a
ghd6;cost;rev_feed_in_el;;;83635;EUR/a
ghd6;cost;supply_costs_gas;;;0;EUR/a
ghd6;cost;cap_costs_gas;;;0;EUR/a
ghd6;cost;total_gas_costs;;;0;EUR/a
ghd6;cost;rev_feed_in_gas;;;0;EUR/a
ghd6;cost;supply_costs_biom;;;0;EUR/a
ghd6;cost;supply_costs_waste;;;0;EUR/a
ghd6;cost;supply_costs_hydrogen;;;0;EUR/a
ghd6;co2;co2_onsite_emissions;;;0;t/a
ghd6;co2;co2_credit_feedin;;;0;t/a
ghd6;co2;total_co2_el;;;0.0;t/a
ghd6;co2;total_co2_el_feed_in;;;0.0;t/a
ghd6;co2;total_co2_gas;;;0;t/a
ghd6;co2;total_co2_gas_feed_in;;;0;t/a
ghd6;co2;total_co2_biom;;;0;t/a
ghd6;co2;total_co2_waste;;;0;t/a
ghd6;co2;total_co2_hydrogen;;;0;t/a
ghd6;grid;from_el_grid_total;;;51055;MWh
ghd6;grid;to_el_grid_total;;;21674;MWh
ghd6;grid;from_el_main_grid_total;;;50512;MWh
