scenario;category;metric;device;year;value;unit
residential2;optimization;tac_distr;;;227472;EUR/a
residential2;optimization;co2_distr;;;2648;t/a
residential2;optimization;tac_per_distr_year;;0;263452;EUR/a
residential2;optimization;co2_sum_distr_year;;0;1811;t/a
residential2;optimization;LCOE_year;;0;80.30807246183856;EUR/MWh
residential2;optimization;tac_per_distr_year;;5;224843;EUR/a
residential2;optimization;co2_sum_distr_year;;5;500;t/a
residential2;optimization;LCOE_year;;5;77.04295200820818;EUR/MWh
residential2;optimization;tac_per_distr_year;;10;207836;EUR/a
residential2;optimization;co2_sum_distr_year;;10;221;t/a
residential2;optimization;LCOE_year;;10;77.47908418690609;EUR/MWh
residential2;optimization;tac_per_distr_year;;15;189535;EUR/a
residential2;optimization;co2_sum_distr_year;;15;115;t/a
residential2;optimization;LCOE_year;;15;76.24863981655173;EUR/MWh
residential2;optimization;tac_per_distr_year;;20;183846;EUR/a
residential2;optimization;co2_sum_distr_year;;20;0;t/a
residential2;optimization;LCOE_year;;20;80.34316181974538;EUR/MWh
residential2;cost;co2_tax_total;;;0;EUR/a
residential2;cost;total_inv_cost;;;1025564;EUR/a
residential2;cost;total_inv_cost_unsubsidized;;;1025564;EUR/a
residential2;cost;total_ann_inv_cost;;;70793;EUR/a
residential2;cost;total_ann_inv_cost_unsubsidized;;;70793;EUR/a
residential2;cost;total_om_cost;;;17029;EUR/a
residential2;cost;supply_costs_el;;;139648;EUR/a
residential2;cost;cap_costs_el;;;0;EUR/a
residential2;cost;total_el_costs;;;139648;EUR/a
residential2;cost;rev_feed_in_el;;;0;EUR/a
residential2;cost;supply_costs_gas;;;0;EUR/a
residential2;cost;cap_costs_gas;;;0;EUR/a
residential2;cost;total_gas_costs;;;0;EUR/a
residential2;cost;rev_feed_in_gas;;;0;EUR/a
residential2;cost;supply_costs_biom;;;0;EUR/a
residential2;cost;supply_costs_waste;;;0;EUR/a
residential2;cost;supply_costs_hydrogen;;;0;EUR/a
residential2;co2;co2_onsite_emissions;;;0;t/a
residential2;co2;co2_credit_feedin;;;0;t/a
residential2;co2;total_co2_el;;;0.0;t/a
residential2;co2;total_co2_el_feed_in;;;0.0;t/a
residential2;co2;total_co2_gas;;;0;t/a
residential2;co2;total_co2_gas_feed_in;;;0;t/a
residential2;co2;total_co2_biom;;;0;t/a
residential2;co2;total_co2_waste;;;0;t/a
residential2;co2;total_co2_hydrogen;;;0;t/a
residential2;grid;from_el_grid_total;;;19974;MWh
residential2;grid;to_el_grid_total;;;0;MWh
residential2;grid;from_el_main_grid_total;;;19974;MWh
residential2;grid;to_el_main_grid_total;;;0;MWh
residential2;grid;from_network_total;;;0;MWh
residential2;grid;to_network_total;;;0;MWh
residential2;grid;from_gas_grid_total;;;0;MWh
residential2;grid;to_gas_grid_total;;;0;MWh
residential2;grid;biom_import_total;;;0;MWh
residential2;grid;waste_import_total;;;0;MWh
residential2;grid;hydrogen_import_total;;;0;MWh
residential2;grid;max_el_from_grid;;;375;kW
residential2;grid;max_el_to_grid;;;0;kW
residential2;grid;max_el_from_main_grid;;;375;kW
residential2;grid;max_el_to_main_grid;;;0;kW
residential2;grid;max_el_from_network;;;0;kW
residential2;grid;max_el_to_network;;;0;kW
residential2;grid;max_gas_from_grid;;;0;kW
residential2;grid;max_gas_to_grid;;;0;kW
residential2;grid;max_biom;;;0;
residential2;grid;max_waste;;;0;
residential2;grid;max_hydrogen;;;0;
residential2;area;PV;PV;;0;qm
residential2;area;STC;STC;;0;qm
