scenario;category;metric;device;year;value;unit
ghd6;optimization;tac_distr;;;570562;EUR/a
ghd6;optimization;co2_distr;;;6448;t/a
ghd6;optimization;tac_per_distr_year;;0;641888;EUR/a
ghd6;optimization;co2_sum_distr_year;;0;4277;t/a
ghd6;optimization;LCOE_year;;0;72.61326423550217;EUR/MWh
ghd6;optimization;tac_per_distr_year;;5;569334;EUR/a
ghd6;optimization;co2_sum_distr_year;;5;1252;t/a
ghd6;optimization;LCOE_year;;5;68.51152932183547;EUR/MWh
ghd6;optimization;tac_per_distr_year;;10;532065;EUR/a
ghd6;optimization;co2_sum_distr_year;;10;564;t/a
ghd6;optimization;LCOE_year;;10;67.70582738446436;EUR/MWh
ghd6;optimization;tac_per_distr_year;;15;489231;EUR/a
ghd6;optimization;co2_sum_distr_year;;15;299;t/a
ghd6;optimization;LCOE_year;;15;65.34590973878885;EUR/MWh
ghd6;optimization;tac_per_distr_year;;20;478793;EUR/a
ghd6;optimization;co2_sum_distr_year;;20;53;t/a
ghd6;optimization;LCOE_year;;20;67.22563339397568;EUR/MWh
ghd6;cost;co2_tax_total;;;0;EUR/a
ghd6;cost;total_inv_cost;;;3740777;EUR/a
ghd6;cost;total_inv_cost_unsubsidized;;;4165656;EUR/a
ghd6;cost;total_ann_inv_cost;;;267320;EUR/a
ghd6;cost;total_ann_inv_cost_unsubsidized;;;298885;EUR/a
ghd6;cost;total_om_cost;;;80514;EUR/a
ghd6;cost;supply_costs_el;;;263785;EUR/a
ghd6;cost;cap_costs_el;;;0;EUR/a
ghd6;cost;total_el_costs;;;263785;EUR/a
ghd6;cost;rev_feed_in_el;;;81077;EUR/a
ghd6;cost;supply_costs_gas;;;0;EUR/a
ghd6;cost;cap_costs_gas;;;0;EUR/a
ghd6;cost;total_gas_costs;;;0;EUR/a
ghd6;cost;rev_feed_in_gas;;;0;EUR/a
ghd6;cost;supply_costs_biom;;;0;EUR/a
ghd6;cost;supply_costs_waste;;;0;EUR/a
ghd6;cost;supply_costs_hydrogen;;;0;EUR/a
ghd6;co2;co2_onsite_emissions;;;0;t/a
ghd6;co2;co2_credit_feedin;;;0;t/a
ghd6;co2;total_co2_el;;;0.0;t/a
ghd6;co2;total_co2_el_feed_in;;;0.0;t/a
ghd6;co2;total_co2_gas;;;0;t/a
ghd6;co2;total_co2_gas_feed_in;;;0;t/a
ghd6;co2;total_co2_biom;;;0;t/a
ghd6;co2;total_co2_waste;;;0;t/a
ghd6;co2;total_co2_hydrogen;;;0;t/a
ghd6;grid;from_el_grid_total;;;49968;MWh
ghd6;grid;to_el_grid_total;;;21381;MWh
ghd6;grid;from_el_main_grid_total;;;49968;MWh
ghd6;grid;to_el_main_grid_total;;;21381;MWh
ghd6;grid;from_network_total;;;0;MWh
ghd6;grid;to_network_total;;;0;MWh
ghd6;grid;from_gas_grid_total;;;0;MWh
ghd6;grid;to_gas_grid_total;;;0;MWh
ghd6;grid;biom_import_total;;;0;MWh
ghd6;grid;waste_import_total;;;0;MWh
ghd6;grid;hydrogen_import_total;;;0;MWh
ghd6;grid;max_el_from_grid;;;1144;kW
ghd6;grid;max_el_to_grid;;;1333;kW
ghd6;grid;max_el_from_main_grid;;;1144;kW
ghd6;grid;max_el_to_main_grid;;;1333;kW
ghd6;grid;max_el_from_network;;;0;kW
ghd6;grid;max_el_to_network;;;0;kW
ghd6;grid;max_gas_from_grid;;;0;kW
ghd6;grid;max_gas_to_grid;;;0;kW
ghd6;grid;max_biom;;;0;
ghd6;grid;max_waste;;;0;
ghd6;grid;max_hydrogen;;;0;
ghd6;area;PV;PV;;10000;qm
ghd6;area;STC;STC;;0;qm
ghd6;storage_volume;vol_liter;TES;;205596.2;l
ghd6;storage_volume;vol_liter;CTES;;0;l
ghd6;device;capacity;PV;;1990.0;kW
ghd6;device_cost;inv;PV;;1990000.0;EUR
ghd6;device_cost;inv_unsubsidized;PV;;1990000.0;EUR
ghd6;device_cost;ann_inv;PV;;146298.29;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;PV;;146298.29;EUR/a
ghd6;device_cost;om_cost;PV;;39800.0;EUR/a
ghd6;device;capacity;HP;;1136.1;kW
ghd6;device_cost;inv;HP;;569470.79;EUR
ghd6;device_cost;inv_unsubsidized;HP;;949117.99;EUR
ghd6;device_cost;ann_inv;HP;;41865.63;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;HP;;69776.05;EUR/a
ghd6;device_cost;om_cost;HP;;31320.89;EUR/a
ghd6;device;capacity;EB;;255.2;kW
ghd6;device_cost;inv;EB;;44716.45;EUR
ghd6;device_cost;inv_unsubsidized;EB;;44716.45;EUR
ghd6;device_cost;ann_inv;EB;;3287.41;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;EB;;3287.41;EUR/a
ghd6;device_cost;om_cost;EB;;447.16;EUR/a
ghd6;device;capacity;BBOI;;976.7;kW
ghd6;device_cost;inv;BBOI;;62763.28;EUR
ghd6;device_cost;inv_unsubsidized;BBOI;;62763.28;EUR
ghd6;device_cost;ann_inv;BBOI;;5071.0;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;BBOI;;5071.0;EUR/a
ghd6;device_cost;om_cost;BBOI;;1255.27;EUR/a
ghd6;device;capacity;TES;;7161.6;kWh
ghd6;device_cost;inv;TES;;67846.75;EUR
ghd6;device_cost;inv_unsubsidized;TES;;113077.91;EUR
ghd6;device_cost;ann_inv;TES;;5481.73;EUR/a
ghd6;device_cost;ann_inv_unsubsidized;TES;;9136.21;EUR/a
ghd6;device_cost;om_cost;TES;;1470.01;EUR/a
ghd6;peak;peak_heat_uncl;;;{0: 2268.4631665252477, 5: 2073.1830915628457, 10: 1895.204854311229, 15: 1740.6417707615426, 20: 1585.8095475141329};kW
ghd6;peak;peak_power_uncl;;;546.2405576932968;kW
ghd6;peak;peak_heat_cl;;;2086.392987835153;kW
ghd6;peak;peak_power_cl;;;530.9798842309084;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;0;3981654.184;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;0;1136;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;0;158888.611;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;0;255;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;0;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;0;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;FC;0;0;kW
ghd6;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;0;;MWh
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;STC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;5;3735563.908;kWh
ghd6;heat_profile_devs_by_year;heat_kW;HP;5;1136;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;5;50543.84;kWh
ghd6;heat_profile_devs_by_year;heat_kW;EB;5;255;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;AC;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;CHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;GHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;BBOI;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WCHP;5;0;kW
ghd6;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;5;0.0;kWh
ghd6;heat_profile_devs_by_year;heat_kW;WBOI;5;0;kW
